studyName,"Datetime GMT","Latitude dec. deg. (º)","Longitude dec. deg. (º)","Depth (m)","Phosphate (µmol/L)","Silicate (µmol/L)","Nitrite and Nitrate (µmol/L)"
PAL0910,"2010-03-10 14:00:00",-64.7795,-64.0725,10,1.65,75.9,27.2
PAL0910,"2010-03-10 14:00:00",-64.7795,-64.0725,25,1.66,73.1,27.89
PAL0910,"2010-03-10 14:00:00",-64.7795,-64.0725,50,1.7,69.6,27.07
PAL0910,"2010-03-10 14:00:00",-64.8138,-64.0417,0,1.35,72.5,23.95
PAL0910,"2010-03-10 14:00:00",-64.8138,-64.0417,25,1.51,75,25.62
PAL0910,"2010-03-10 14:00:00",-64.8138,-64.0417,50,1.64,74.8,26.26
PAL0910,"2010-03-12 13:00:00",-64.7795,-64.0725,0,1.69,65,26.3
PAL0910,"2010-03-12 13:00:00",-64.7795,-64.0725,10,1.65,63.9,26.57
PAL0910,"2010-03-12 13:00:00",-64.7795,-64.0725,25,1.75,63.5,27.55
PAL0910,"2010-03-12 13:00:00",-64.7795,-64.0725,50,1.82,67.8,28.29
PAL0910,"2010-03-12 13:00:00",-64.8138,-64.0417,0,1.65,71,22.29
PAL0910,"2010-03-12 13:00:00",-64.8138,-64.0417,10,1.41,63.4,23.8
PAL0910,"2010-03-12 13:00:00",-64.8138,-64.0417,25,1.59,76,25.78
PAL0910,"2010-03-12 13:00:00",-64.8138,-64.0417,50,1.78,65.1,27.97
PAL1011,"2010-10-21 19:00:00",-64.7795,-64.0725,0,1.7,75.7,29.1
PAL1011,"2010-10-21 19:00:00",-64.7795,-64.0725,10,1.6,67.4,28.7
PAL1011,"2010-10-21 19:00:00",-64.7795,-64.0725,20,1.6,83.9,29.1
PAL1011,"2010-10-21 19:00:00",-64.7795,-64.0725,50,1.7,77.8,30
PAL1011,"2010-10-23 15:00:00",-64.81383,-64.04167,10,1.6,72.9,29.5
PAL1011,"2010-10-23 15:00:00",-64.81383,-64.04167,0,1.5,72.9,25.8
PAL1011,"2010-10-23 15:00:00",-64.81383,-64.04167,50,1.6,76.4,30.2
PAL1011,"2010-10-23 15:00:00",-64.81383,-64.04167,20,1.7,74.9,30.4
PAL1011,"2010-10-25 14:00:00",-64.81383,-64.04167,0,1.5,51.1,20
PAL1011,"2010-10-25 14:00:00",-64.81383,-64.04167,10,1.7,68.3,30
PAL1011,"2010-10-25 14:00:00",-64.81383,-64.04167,20,1.7,88.7,29.7
PAL1011,"2010-10-25 14:00:00",-64.81383,-64.04167,50,1.7,74.5,29.7
PAL1011,"2010-10-25 17:30:00",-64.7795,-64.0725,0,1.7,76.6,29
PAL1011,"2010-10-25 17:30:00",-64.7795,-64.0725,10,1.6,73.8,29.5
PAL1011,"2010-10-25 17:30:00",-64.7795,-64.0725,20,1.6,66.4,26.1
PAL1011,"2010-10-25 17:30:00",-64.7795,-64.0725,50,1.6,61.3,25.7
PAL1011,"2010-10-28 15:00:00",-64.81383,-64.04167,0,1.6,78.8,30.4
PAL1011,"2010-10-28 15:00:00",-64.81383,-64.04167,10,1.6,76.6,30
PAL1011,"2010-10-28 15:00:00",-64.81383,-64.04167,20,1.6,79.8,29.4
PAL1011,"2010-10-28 15:00:00",-64.81383,-64.04167,50,1.7,73.2,30
PAL1011,"2010-10-28 17:45:00",-64.7795,-64.0725,0,1.6,76.9,30.4
PAL1011,"2010-10-28 17:45:00",-64.7795,-64.0725,10,1.6,74,30.1
PAL1011,"2010-10-28 17:45:00",-64.7795,-64.0725,20,1.5,60,21.9
PAL1011,"2010-10-28 17:45:00",-64.7795,-64.0725,50,1.7,77.8,30.1
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,0,1.7,80.4,29.7
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,5,1.7,84.2,29.7
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,10,1.7,75.2,30.4
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,20,1.7,76.2,30.5
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,35,1.6,73.2,29.2
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,50,1.6,78.6,29.6
PAL1011,"2010-11-04 17:30:00",-64.81383,-64.04167,65,1.7,75.9,30.4
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,0,1.6,81,28.7
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,5,1.5,75.6,28.2
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,10,1.6,77.6,27.7
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,20,1.6,77.8,28.9
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,30,1.5,71,28.8
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,40,1.6,74.3,29
PAL1011,"2010-11-04 19:00:00",-64.7795,-64.0725,50,1.5,68.9,24.6
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,50,1.5,78,28.7
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,5,1.5,79.6,27.8
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,10,1.5,82,28.4
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,20,1.5,71.5,28.3
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,0,1.5,73.7,28.5
PAL1011,"2010-11-06 12:30:00",-64.7795,-64.0725,35,1.4,52.2,23.3
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,0,1.6,79.5,28.7
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,5,1.6,75.5,28
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,10,1.5,67.2,23.9
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,20,1.6,73.5,30.1
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,35,1.5,65,23.9
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,50,1.6,73.3,29.7
PAL1011,"2010-11-08 17:30:00",-64.81383,-64.04167,65,1.6,75,29.6
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,0,1,45.3,11.4
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,5,0.8,50.8,10.6
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,10,0.9,58.3,11.4
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,20,1.1,53.2,19.1
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,30,1.2,63.8,19.9
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,40,1,53.1,7.7
PAL1011,"2010-11-08 19:30:00",-64.7795,-64.0725,50,1,55.5,10.4
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,0,1.2,57.4,15.9
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,5,1.4,81.8,27.7
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,10,1.4,74,27.5
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,20,1.4,66.9,27.8
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,30,1.5,73,28.3
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,40,1.5,69.4,26.4
PAL1011,"2010-11-13 13:30:00",-64.7795,-64.0725,50,1.7,79.2,29.5
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,0,0.9,47.3,12.2
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,5,1.6,83.1,30
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,10,1.5,72.2,24.5
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,20,1,67.8,16.2
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,35,1.4,68.1,24
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,50,1.7,66.6,27.7
PAL1011,"2010-11-15 13:00:00",-64.81383,-64.04167,65,1.5,81.2,24.5
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,0,1.3,71.7,25.7
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,50,1.3,60.1,25.9
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,10,0.9,64.7,11.1
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,20,1.4,82,27.1
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,30,1.1,61.7,18.3
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,40,1.6,72.2,30.1
PAL1011,"2010-11-15 15:00:00",-64.7795,-64.0725,50,1.3,67.3,16.9
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,0,1.5,80,28.5
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,5,1.5,76.1,28.9
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,10,1.5,79.5,28.3
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,20,1.5,71.8,28
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,35,1.5,71.1,28.1
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,50,1.7,78.7,30.7
PAL1011,"2010-11-18 14:30:00",-64.81383,-64.04167,65,1.9,81.9,32.6
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,0,1,68,21.3
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,5,1.1,77.6,22.9
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,10,1.1,71.6,24
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,20,1.3,78.5,26
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,30,1.2,76.7,26.4
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,40,1.5,74.4,28.3
PAL1011,"2010-11-18 16:00:00",-64.7795,-64.0725,50,1.6,76,30
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,0,1.1,63.9,24
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,5,1.1,66.6,24.6
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,10,1.4,74,25.9
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,20,1.4,67.1,26.1
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,35,1.7,60,29.8
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,50,1.9,83.6,31.2
PAL1011,"2010-11-22 12:30:00",-64.81383,-64.04167,65,1.9,76.3,31.7
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,0,1.2,68.6,22.8
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,5,1.2,70.5,22.7
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,10,1.3,71.1,24.5
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,20,1.4,71.7,25.4
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,30,1.5,71.2,26.8
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,40,1.6,83.2,28.7
PAL1011,"2010-11-22 13:30:00",-64.7795,-64.0725,50,1.9,79.4,30.7
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,0,1.6,71.1,28
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,5,1.6,72.8,27.7
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,10,1.6,78.5,27.5
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,20,1.6,76.2,27.3
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,35,1.8,77.9,29.2
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,50,1.8,80,30
PAL1011,"2010-11-24 12:30:00",-64.81383,-64.04167,65,1.9,83.4,30.3
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,0,1.4,60.9,24.5
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,5,1.4,77.5,24.7
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,10,1.5,71,25.1
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,20,1.5,72.7,25.7
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,30,1.7,87.4,28.7
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,40,1.8,78.4,28.9
PAL1011,"2010-11-24 13:15:00",-64.7795,-64.0725,50,1.9,83.2,30.4
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,0,1.1,54.3,14.1
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,5,1.5,74.2,25.6
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,10,1.4,64.3,21.3
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,20,1.4,51.5,16.8
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,35,1.6,62,20.8
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,50,1.8,78.2,27.2
PAL1011,"2010-11-29 12:30:00",-64.81383,-64.04167,65,1.9,82,29.4
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,0,1,64,18.1
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,5,1.2,66.2,20.4
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,10,1.1,62,16.8
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,20,1.5,74.9,26.2
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,30,1.7,75.1,28.3
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,40,1.9,74.3,30
PAL1011,"2010-11-29 13:00:00",-64.7795,-64.0725,50,1.8,73.8,22.6
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,0,1.7,80.9,27.8
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,5,1.7,81.5,28.1
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,10,1.7,80.8,28
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,20,1.7,83.8,28.2
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,35,1.8,83.5,29.1
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,50,1.8,79.5,29.3
PAL1011,"2010-12-02 13:45:00",-64.81383,-64.04167,65,1.9,87.2,30.7
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,5,1.6,70.3,27.3
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,0,1.6,71.5,26.6
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,10,1.6,77,27.1
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,20,1.7,79.3,27.6
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,30,1.7,77.8,27.9
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,40,1.8,74.1,28.3
PAL1011,"2010-12-02 14:30:00",-64.7795,-64.0725,50,1.9,89,30
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,0,1.2,65,20.8
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,5,1.3,65,22.7
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,10,1.5,72.9,25.3
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,20,1.6,58.9,21
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,35,1.7,72.4,24.4
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,50,1.9,86.4,30.3
PAL1011,"2010-12-06 12:30:00",-64.81383,-64.04167,65,1.8,58.9,20.6
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,0,1.2,63.8,21.5
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,5,1.2,62.1,21.1
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,10,1.2,66.8,21.8
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,20,1.4,64.6,22
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,30,1.4,68.6,23.6
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,40,1.7,79.7,27
PAL1011,"2010-12-06 13:30:00",-64.7795,-64.0725,50,1.9,88.4,29.9
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,0,1.2,58,18.9
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,5,1.2,60,20.9
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,10,1.3,63.1,21.4
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,20,1.6,69.2,26.1
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,35,1.7,76.9,28.2
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,50,1.8,77.7,27.8
PAL1011,"2010-12-09 13:30:00",-64.81383,-64.04167,65,1.8,81.9,28.9
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,0,1.1,64.7,18.9
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,5,1,64.9,18.4
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,10,1.1,62.2,20.1
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,20,1.5,63.6,24.4
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,30,1.2,66.1,21.8
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,40,1.5,69.1,26
PAL1011,"2010-12-09 14:00:00",-64.7795,-64.0725,50,1.7,69.5,28.2
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,0,1.5,72,24.2
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,5,1.4,65.2,22.2
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,10,1.5,69.5,24.4
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,25,1.6,69.3,26.1
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,40,1.7,55.1,19.9
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,55,1.8,69.6,27.7
PAL1011,"2010-12-13 14:30:00",-64.81383,-64.04167,65,2.3,48,21.8
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,0,1.6,70.9,26.1
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,5,1.7,59.1,25.5
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,10,1.6,72.9,25.7
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,20,1.8,63.9,25.7
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,30,1.8,70.9,28.1
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,40,1.8,84.8,28.5
PAL1011,"2010-12-13 15:15:00",-64.7795,-64.0725,50,1.8,76.5,26.7
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,0,1.6,69.9,25.4
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,5,1.6,72.7,25.8
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,10,1.6,74.7,25.9
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,20,1.4,62.5,19.5
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,50,1.4,77.3,19.8
PAL1011,"2010-12-17 12:30:00",-64.81383,-64.04167,65,1.7,67.8,27.8
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,0,1.2,51.8,19.3
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,5,1.2,68.1,21.4
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,10,1.5,66.7,22.4
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,20,2.5,57.7,26.1
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,30,1.4,70.1,25.1
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,40,1.5,66.5,26.9
PAL1011,"2010-12-17 13:30:00",-64.7795,-64.0725,50,1.5,58.5,20.1
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,0,1.2,60.8,22.2
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,5,1.3,61.6,22.3
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,10,1.6,75.9,27.3
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,20,1.8,88,29.5
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,35,1.7,95.7,28.3
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,50,1.8,82.9,30.3
PAL1011,"2010-12-20 12:15:00",-64.81383,-64.04167,65,1.8,76.8,30
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,0,1.2,68.5,20.7
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,5,1.2,69.8,21.3
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,10,1.1,66.7,20
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,20,0.9,59.5,14.1
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,30,1.1,67.5,21.5
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,40,1.3,72.7,24.1
PAL1011,"2010-12-20 13:30:00",-64.7795,-64.0725,50,1.6,71.9,26.8
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,0,1.4,55.7,18
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,5,1.2,64.8,21.4
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,10,1.3,66.3,22.7
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,20,1.6,66.8,26.4
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,30,1.7,76.4,27.3
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,40,1.7,80.3,26.7
PAL1011,"2010-12-23 12:00:00",-64.7795,-64.0725,50,1.8,82.2,28.2
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,0,1,69.2,18.7
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,5,1.1,69.2,20.1
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,10,1.1,68.3,20.1
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,20,1.2,69.5,21.5
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,35,1.5,71.1,25.7
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,50,1.6,76,26.5
PAL1011,"2010-12-28 12:15:00",-64.81383,-64.04167,65,1.6,71.4,26.7
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,0,1,59.4,17.2
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,5,1.2,66.6,19.4
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,10,1.1,64.4,20.2
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,20,1.1,64.6,20.4
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,30,1.5,68.2,24.1
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,40,1.9,71,25.6
PAL1011,"2010-12-28 13:15:00",-64.7795,-64.0725,50,1.7,78.1,25.8
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,0,1.1,53.4,15.6
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,5,1.1,70.7,19.5
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,20,1.5,72,25.6
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,10,1.4,69.2,23
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,35,1.5,-999,25.3
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,50,1.4,62.7,24.3
PAL1011,"2010-12-31 12:15:00",-64.81383,-64.04167,65,1.4,49.4,23.3
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,5,1,63.8,17.2
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,0,1,58.1,17.3
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,10,1,66.6,18.5
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,20,1.2,61.2,21
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,30,1.4,67,23.1
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,40,1.4,67.5,23.9
PAL1011,"2010-12-31 13:15:00",-64.7795,-64.0725,50,1.4,-999,24.7
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,0,1,68.3,16.1
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,5,1.3,65.1,20.9
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,10,1.4,66.5,21.9
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,20,1.4,64.7,22
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,35,1.4,65.5,23.9
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,50,1.5,45.7,24.8
PAL1011,"2011-01-03 12:15:00",-64.81383,-64.04167,65,2.1,66.1,24.4
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,0,0.8,60.1,12.7
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,5,1.2,63.1,13
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,10,1,56.6,15.9
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,20,1.2,66.3,21
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,30,1.3,60.2,22.6
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,40,1.5,69.5,24
PAL1011,"2011-01-03 13:15:00",-64.7795,-64.0725,50,1.6,58.6,21.5
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,0,1.2,62.8,21.1
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,5,1.2,72.6,20.9
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,10,1.1,66.7,20.2
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,20,1.7,74.6,26.5
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,35,1.7,66,26.6
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,50,1.7,68.8,26.9
PAL1011,"2011-01-07 12:00:00",-64.81383,-64.04167,65,1.7,71.1,27
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,0,0.8,55.6,9.3
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,5,0.8,48.2,13.2
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,10,1.3,64,20.6
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,20,1.5,68.8,24.3
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,30,1.5,66,23.5
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,40,1.5,65.9,24.1
PAL1011,"2011-01-07 13:15:00",-64.7795,-64.0725,50,1.8,73.1,27.3
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,0,0.7,52.1,10.2
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,5,1.1,55.6,17.4
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,10,1.3,-999,18.7
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,20,1.5,59.7,22
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,30,1.7,81.3,27.3
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,40,1.6,72.5,25.7
PAL1011,"2011-01-10 12:00:00",-64.7795,-64.0725,50,1.8,74.7,27.4
PAL1011,"2011-01-10 13:30:00",-64.81383,-64.04167,0,1.1,62.4,20.6
PAL1011,"2011-01-10 13:30:00",-64.81383,-64.04167,5,1.1,64.4,20.4
PAL1011,"2011-01-10 13:30:00",-64.81383,-64.04167,10,1.1,69.3,20
PAL1011,"2011-01-10 13:30:00",-64.81383,-64.04167,20,1.6,65.7,25.7
